,Random Forest,MPL,SVC,GaussNB,Decision Tree,Bias Classifier
88,0.6153846153846154,0.6,0.6666666666666666,0.5,0.5454545454545454,0.3684210526315789
89,0.5,0.3333333333333333,0.0,0.6363636363636364,0.4,0.3684210526315789
90,0.7,0.38461538461538464,1.0,1.0,0.5384615384615384,0.3684210526315789
91,0.42857142857142855,0.625,0.0,0.5625,0.25,0.3684210526315789
92,0.6666666666666666,0.5714285714285714,0.5,0.75,0.375,0.3684210526315789
93,0.75,0.6,0.0,0.75,0.45454545454545453,0.3684210526315789
94,0.5384615384615384,0.2857142857142857,0.2894736842105263,0.2857142857142857,0.6153846153846154,0.3684210526315789
95,0.875,0.6,1.0,0.6363636363636364,0.47058823529411764,0.3684210526315789
96,0.8,0.3076923076923077,0.0,0.4,0.4,0.3684210526315789
97,0.7,0.5555555555555556,0.45454545454545453,0.6666666666666666,0.35,0.3684210526315789
98,0.3333333333333333,0.5,0.38461538461538464,0.4,0.3076923076923077,0.3684210526315789
99,0.45454545454545453,0.875,0.375,0.75,0.4166666666666667,0.3684210526315789
