,Random Forest,MPL,SVC,GaussNB,Decision Tree,Bias Classifier
0,0.2777777777777778,0.4444444444444444,0.05555555555555555,0.3333333333333333,0.2222222222222222,0.5
1,0.2631578947368421,0.631578947368421,0.47368421052631576,0.5789473684210527,0.3684210526315789,0.5
2,0.3684210526315789,0.5789473684210527,0.7368421052631579,0.5263157894736842,0.10526315789473684,0.5
3,0.4444444444444444,0.3333333333333333,0.5,0.3888888888888889,0.2777777777777778,0.5
4,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5
5,0.4444444444444444,0.3888888888888889,0.2777777777777778,0.4444444444444444,0.3888888888888889,0.5
6,0.3684210526315789,0.5263157894736842,0.21052631578947367,0.2631578947368421,0.47368421052631576,0.5
7,0.5263157894736842,0.3684210526315789,0.42105263157894735,0.3157894736842105,0.3157894736842105,0.5
8,0.2222222222222222,0.5,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.5
9,0.2222222222222222,0.5,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.5
10,0.3888888888888889,0.6666666666666666,1.0,0.5,0.3333333333333333,0.5
11,0.3684210526315789,0.3684210526315789,0.9473684210526315,0.3684210526315789,0.3684210526315789,0.5
12,0.21052631578947367,0.21052631578947367,0.8947368421052632,0.3157894736842105,0.3684210526315789,0.5
13,0.2222222222222222,0.3888888888888889,1.0,0.3333333333333333,0.05555555555555555,0.5
14,0.4444444444444444,0.3333333333333333,0.7777777777777778,0.5555555555555556,0.16666666666666666,0.5
15,0.2222222222222222,0.2222222222222222,0.9444444444444444,0.2777777777777778,0.3888888888888889,0.5
16,0.47368421052631576,0.3684210526315789,0.3157894736842105,0.5789473684210527,0.47368421052631576,0.5
17,0.3684210526315789,0.3157894736842105,0.9473684210526315,0.47368421052631576,0.5263157894736842,0.5
18,0.3888888888888889,0.3888888888888889,0.3333333333333333,0.5,0.5,0.5
19,0.2777777777777778,0.5,0.4444444444444444,0.2777777777777778,0.5,0.5
20,0.2777777777777778,0.5,0.6666666666666666,0.2222222222222222,0.2777777777777778,0.5
21,0.5263157894736842,0.5789473684210527,0.8947368421052632,0.42105263157894735,0.3684210526315789,0.5
22,0.3684210526315789,0.6842105263157895,0.9473684210526315,0.6842105263157895,0.3157894736842105,0.5
23,0.3888888888888889,0.5,0.8333333333333334,0.5,0.2222222222222222,0.5
