,0
MTH,0.013593028919424625
FLD,0.25415973439089956
RFC,0.04240681525171518
INT,0.2566914146769223
SZ,0.28479520937610947
CPX,0.3798875675193798
EX,0.18109095823913146
RET,0.23548324967854675
BCM,0.3494220153186046
NML,-0.054035511925337634
WRD,0.29454674820320403
DCM,0.018007192682058606
buggy,1.0
