,params,mean_test_f1,mean_test_recall,mean_test_precision
0,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 2, 'splitter': 'best'}",0.44799533799533797,0.4626373626373626,0.4458244026355482
1,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 2, 'splitter': 'random'}",0.42573560278684186,0.4450549450549451,0.4210606060606061
2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 3, 'splitter': 'best'}",0.46131549609810485,0.44835164835164837,0.4848640248640249
3,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 3, 'splitter': 'random'}",0.39910600255427847,0.41428571428571426,0.38636363636363635
4,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 4, 'splitter': 'best'}",0.4648809523809524,0.4769230769230769,0.46424242424242423
5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 4, 'splitter': 'random'}",0.4486842894342303,0.4197802197802198,0.5152777777777778
6,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'splitter': 'best'}",0.453023915392731,0.44835164835164837,0.467081807081807
7,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'splitter': 'random'}",0.39990231829057005,0.4153846153846154,0.40444444444444444
8,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'splitter': 'best'}",0.44223857302118175,0.43186813186813183,0.46239316239316236
9,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'splitter': 'random'}",0.3834636857395478,0.35934065934065934,0.4225
10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'splitter': 'best'}",0.45485120687519487,0.4472527472527473,0.4716239316239316
11,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'splitter': 'random'}",0.37227250169185655,0.35604395604395606,0.3963458110516934
12,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'splitter': 'best'}",0.420175645855159,0.4461538461538462,0.40526806526806525
13,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'splitter': 'random'}",0.368851054403686,0.35714285714285715,0.40686214370424895
14,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'splitter': 'best'}",0.4453353814644137,0.46153846153846156,0.4348866819455054
15,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'splitter': 'random'}",0.3894230769230769,0.3989010989010989,0.38461538461538464
16,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 10, 'splitter': 'best'}",0.4335014005602241,0.46153846153846156,0.41614718614718615
17,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 10, 'splitter': 'random'}",0.33902763902763905,0.31208791208791203,0.3945299145299145
18,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 11, 'splitter': 'best'}",0.4092074592074592,0.4175824175824176,0.4099479467900521
19,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 11, 'splitter': 'random'}",0.3800017284590787,0.36923076923076925,0.41174242424242424
20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 12, 'splitter': 'best'}",0.41793362193362193,0.4329670329670329,0.41034404192298923
21,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 12, 'splitter': 'random'}",0.30739393939393944,0.28791208791208794,0.34929971988795516
22,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 13, 'splitter': 'best'}",0.4284784784784785,0.4604395604395604,0.415527950310559
23,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 13, 'splitter': 'random'}",0.37052476794412276,0.35494505494505496,0.4048373195432019
24,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 14, 'splitter': 'best'}",0.4398827838827839,0.4604395604395604,0.43106893106893107
25,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 14, 'splitter': 'random'}",0.3280929596719071,0.29780219780219774,0.41920634920634925
26,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 15, 'splitter': 'best'}",0.4486687147977471,0.46153846153846156,0.4439775910364146
27,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 15, 'splitter': 'random'}",0.49595000288444896,0.4714285714285714,0.5814285714285714
28,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 16, 'splitter': 'best'}",0.4393340361234099,0.4593406593406593,0.43405483405483397
29,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 16, 'splitter': 'random'}",0.48471986950247825,0.4615384615384615,0.5705916305916305
30,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 17, 'splitter': 'best'}",0.4266673694567432,0.4450549450549451,0.424963924963925
31,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 17, 'splitter': 'random'}",0.39303181324959907,0.34065934065934067,0.49763736263736263
32,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 18, 'splitter': 'best'}",0.4266673694567432,0.4450549450549451,0.424963924963925
33,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 18, 'splitter': 'random'}",0.37108350586611455,0.34395604395604396,0.4174159174159174
34,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 19, 'splitter': 'best'}",0.4235243489366428,0.4021978021978022,0.45385281385281384
35,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 19, 'splitter': 'random'}",0.415012987012987,0.3516483516483516,0.6152958152958152
36,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 20, 'splitter': 'best'}",0.4560048828632278,0.4450549450549451,0.47816653934300996
37,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 20, 'splitter': 'random'}",0.40162350320245055,0.35604395604395606,0.4886446886446887
38,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 21, 'splitter': 'best'}",0.45686977299880527,0.4461538461538462,0.47731092436974787
39,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 21, 'splitter': 'random'}",0.32526610644257703,0.2538461538461539,0.530952380952381
40,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 22, 'splitter': 'best'}",0.43302758298270216,0.4153846153846154,0.4616399286987522
41,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 22, 'splitter': 'random'}",0.3420474308300395,0.310989010989011,0.39564061669324824
42,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 23, 'splitter': 'best'}",0.44679569892473114,0.43076923076923085,0.47254901960784307
43,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 23, 'splitter': 'random'}",0.3598719019771651,0.3076923076923077,0.4514102564102564
44,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 24, 'splitter': 'best'}",0.44679569892473114,0.43076923076923085,0.47254901960784307
45,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 24, 'splitter': 'random'}",0.45206211180124223,0.38571428571428573,0.5515151515151515
46,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 25, 'splitter': 'best'}",0.43302758298270216,0.4153846153846154,0.4616399286987522
47,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 25, 'splitter': 'random'}",0.40969280317106405,0.35604395604395606,0.5483516483516483
48,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 26, 'splitter': 'best'}",0.44679569892473114,0.43076923076923085,0.47254901960784307
49,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 26, 'splitter': 'random'}",0.4219298245614035,0.3538461538461539,0.6485714285714286
50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 27, 'splitter': 'best'}",0.46185185185185185,0.43186813186813183,0.49883449883449876
51,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 27, 'splitter': 'random'}",0.4325134705374586,0.4010989010989011,0.47838383838383847
52,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 28, 'splitter': 'best'}",0.4766666666666667,0.46043956043956047,0.5007575757575757
53,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 28, 'splitter': 'random'}",0.26391053391053393,0.2065934065934066,0.41424242424242425
54,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 29, 'splitter': 'best'}",0.46185185185185185,0.43186813186813183,0.49883449883449876
55,"{'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 29, 'splitter': 'random'}",0.41436317135549877,0.3395604395604396,0.5589321789321788
56,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 2, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
57,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 2, 'splitter': 'random'}",0.07272727272727274,0.06153846153846154,0.08888888888888888
58,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 3, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
59,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 3, 'splitter': 'random'}",0.0,0.0,0.0
60,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 4, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
61,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 4, 'splitter': 'random'}",0.08888888888888889,0.05714285714285714,0.2
62,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 5, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
63,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.064,0.06153846153846154,0.06666666666666667
64,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 6, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
65,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 6, 'splitter': 'random'}",0.0,0.0,0.0
66,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 7, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
67,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 7, 'splitter': 'random'}",0.025,0.015384615384615385,0.06666666666666667
68,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 8, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
69,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 8, 'splitter': 'random'}",0.11087719298245613,0.07142857142857142,0.36
70,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 9, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
71,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 9, 'splitter': 'random'}",0.07563025210084033,0.046153846153846156,0.3
72,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 10, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
73,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 10, 'splitter': 'random'}",0.0,0.0,0.0
74,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 11, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
75,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 11, 'splitter': 'random'}",0.09523809523809525,0.07692307692307693,0.125
76,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 12, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
77,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 12, 'splitter': 'random'}",0.026666666666666672,0.015384615384615385,0.1
78,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 13, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
79,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 13, 'splitter': 'random'}",0.0,0.0,0.0
80,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 14, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
81,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 14, 'splitter': 'random'}",0.0,0.0,0.0
82,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 15, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
83,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 15, 'splitter': 'random'}",0.0,0.0,0.0
84,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 16, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
85,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 16, 'splitter': 'random'}",0.17786283891547047,0.12967032967032965,0.32999999999999996
86,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 17, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
87,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 17, 'splitter': 'random'}",0.19523809523809527,0.13626373626373628,0.4583333333333333
88,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 18, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
89,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 18, 'splitter': 'random'}",0.0,0.0,0.0
90,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 19, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
91,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 19, 'splitter': 'random'}",0.025,0.015384615384615385,0.06666666666666667
92,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 20, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
93,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 20, 'splitter': 'random'}",0.11590909090909092,0.08681318681318681,0.19166666666666665
94,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 21, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
95,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 21, 'splitter': 'random'}",0.0,0.0,0.0
96,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 22, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
97,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 22, 'splitter': 'random'}",0.0,0.0,0.0
98,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 23, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
99,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 23, 'splitter': 'random'}",0.11672932330827068,0.07692307692307693,0.36666666666666664
100,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 24, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
101,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 24, 'splitter': 'random'}",0.1794486215538847,0.1340659340659341,0.28500000000000003
102,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 25, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
103,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 25, 'splitter': 'random'}",0.19082633053221293,0.13516483516483518,0.39166666666666666
104,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 26, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
105,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 26, 'splitter': 'random'}",0.08,0.06153846153846154,0.11428571428571428
106,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 27, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
107,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 27, 'splitter': 'random'}",0.025,0.015384615384615385,0.06666666666666667
108,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 28, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
109,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 28, 'splitter': 'random'}",0.028571428571428574,0.015384615384615385,0.2
110,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 29, 'splitter': 'best'}",0.145,0.10439560439560439,0.2523809523809524
111,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 29, 'splitter': 'random'}",0.2548051948051948,0.2208791208791209,0.32999999999999996
112,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 2, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
113,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 2, 'splitter': 'random'}",0.0,0.0,0.0
114,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 3, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
115,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 3, 'splitter': 'random'}",0.16468253968253968,0.11538461538461538,0.3095238095238095
116,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 4, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
117,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 4, 'splitter': 'random'}",0.16058823529411764,0.10439560439560439,0.3904761904761904
118,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 5, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
119,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.2595238095238095,0.17472527472527472,0.6547619047619048
120,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 6, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
121,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 6, 'splitter': 'random'}",0.1960144927536232,0.14945054945054945,0.37
122,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 7, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
123,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 7, 'splitter': 'random'}",0.18415966386554622,0.11648351648351647,0.5666666666666667
124,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 8, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
125,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 8, 'splitter': 'random'}",0.07058823529411765,0.04395604395604395,0.18333333333333332
126,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 9, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
127,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 9, 'splitter': 'random'}",0.18710526315789472,0.13186813186813187,0.3333333333333333
128,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 10, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
129,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 10, 'splitter': 'random'}",0.3438375350140056,0.2516483516483517,0.5854978354978355
130,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 11, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
131,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 11, 'splitter': 'random'}",0.2212278244631186,0.16373626373626374,0.4866666666666667
132,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 12, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
133,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 12, 'splitter': 'random'}",0.12462406015037594,0.07362637362637363,0.5333333333333333
134,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 13, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
135,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 13, 'splitter': 'random'}",0.075,0.04395604395604395,0.26666666666666666
136,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 14, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
137,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 14, 'splitter': 'random'}",0.20857142857142857,0.13296703296703294,0.6666666666666667
138,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 15, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
139,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 15, 'splitter': 'random'}",0.1143859649122807,0.09120879120879122,0.21272727272727274
140,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 16, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
141,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 16, 'splitter': 'random'}",0.0761904761904762,0.06153846153846154,0.1
142,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 17, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
143,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 17, 'splitter': 'random'}",0.2476984126984127,0.16373626373626374,0.675
144,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 18, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
145,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 18, 'splitter': 'random'}",0.19421052631578944,0.13186813186813184,0.44571428571428573
146,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 19, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
147,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 19, 'splitter': 'random'}",0.13333333333333336,0.09230769230769231,0.3142857142857143
148,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 20, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
149,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 20, 'splitter': 'random'}",0.10285714285714284,0.07252747252747252,0.21428571428571427
150,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 21, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
151,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 21, 'splitter': 'random'}",0.07857142857142858,0.046153846153846156,0.3333333333333333
152,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 22, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
153,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 22, 'splitter': 'random'}",0.0687719298245614,0.046153846153846156,0.16666666666666666
154,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 23, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
155,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 23, 'splitter': 'random'}",0.11021671826625386,0.07472527472527472,0.2333333333333333
156,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 24, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
157,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 24, 'splitter': 'random'}",0.192781954887218,0.11758241758241757,0.76
158,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 25, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
159,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 25, 'splitter': 'random'}",0.33764196587726003,0.3010989010989011,0.4379084967320261
160,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 26, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
161,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 26, 'splitter': 'random'}",0.31087719298245614,0.2230769230769231,0.5385714285714286
162,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 27, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
163,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 27, 'splitter': 'random'}",0.13944862155388468,0.0879120879120879,0.45999999999999996
164,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 28, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
165,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 28, 'splitter': 'random'}",0.1875438596491228,0.11758241758241758,0.5933333333333334
166,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 29, 'splitter': 'best'}",0.3092731829573935,0.2230769230769231,0.7042424242424243
167,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 29, 'splitter': 'random'}",0.3292458521870287,0.25054945054945055,0.6166666666666666
168,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 2, 'splitter': 'best'}",0.37980935921439357,0.31098901098901105,0.5144444444444444
169,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 2, 'splitter': 'random'}",0.21411764705882352,0.1340659340659341,0.65
170,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 3, 'splitter': 'best'}",0.38708208648712084,0.31098901098901105,0.5398412698412699
